Id,In_Degree,Out_Degree,Degree,year_copy,Case_ID
13945,0,0,0,1890,"[135, 500]"
13946,20,18,38,1941,"[312, 552]"
13948,32,32,64,1965,"[382, 111]"
13949,24,3,27,1884,"[111, 176]"
13950,0,0,0,1950,"[338, 689]"
13951,0,1,1,1979,"[443, 713]"
13952,16,21,37,1905,"[197, 430]"
13953,8,9,17,1947,"[331, 469]"
13954,1,0,1,1970,"[396, 278]"
13955,0,0,0,1955,"[348, 906]"
13958,0,0,0,1957,"[355, 59]"
13960,15,11,26,1891,"[139, 449]"
13962,3,2,5,1900,"[177, 609]"
13963,1,0,1,1984,"[466, 988]"
13964,1,2,3,1923,"[260, 662]"
13966,1,4,5,1914,"[233, 352]"
13967,2,9,11,1927,"[275, 248]"
13968,0,0,0,1886,"[117, 615]"
13970,0,6,6,1999,"[527, 229]"
13971,3,6,9,1954,"[347, 373]"
13972,18,77,95,1973,"[411, 389]"
13974,9,10,19,1994,"[511, 368]"
13975,22,17,39,1923,"[261, 290]"
13976,1,5,6,1911,"[222, 251]"
13977,9,12,21,1909,"[215, 130]"
13978,0,0,0,1911,"[220, 233]"
13980,7,31,38,1937,"[299, 374]"
13981,9,33,42,1986,"[475, 767]"
13983,1,28,29,2001,"[532, 811]"
13984,7,44,51,1996,"[517, 748]"
13986,3,2,5,1936,"[297, 106]"
13987,13,9,22,1903,"[188, 410]"
13988,3,3,6,1934,"[293, 76]"
13989,4,2,6,1890,"[133, 78]"
13990,11,2,13,1896,"[162, 592]"
13991,30,44,74,1960,"[361, 477]"
13992,19,45,64,1972,"[409, 109]"
13994,1,5,6,1886,"[116, 427]"
13995,0,0,0,1961,"[367, 906]"
13997,0,0,0,1891,"[141, 244]"
13998,4,6,10,1973,"[411, 582]"
13999,1,47,48,2005,"[544, 460]"
14000,9,23,32,1902,"[183, 471]"
14001,1,2,3,1884,"[111, 358]"
14002,10,75,85,1984,"[465, 420]"
14003,4,3,7,1883,"[109, 110]"
14004,0,0,0,1965,"[382, 41]"
14005,1,7,8,1989,"[491, 244]"
14007,0,0,0,1959,"[361, 114]"
14008,14,6,20,1921,"[254, 505]"
14009,10,21,31,1948,"[334, 182]"
14010,7,41,48,1984,"[466, 243]"
14011,23,19,42,1978,"[435, 702]"
14012,8,12,20,1960,"[363, 522]"
14013,13,30,43,1994,"[512, 997]"
14014,14,6,20,1893,"[150, 433]"
14015,0,0,0,1970,"[397, 593]"
14016,4,17,21,1961,"[364, 611]"
14017,2,7,9,1960,"[362, 511]"
14018,40,63,103,1983,"[462, 213]"
14019,13,53,66,1978,"[436, 149]"
14020,5,19,24,1989,"[488, 272]"
14021,4,14,18,1996,"[516, 349]"
14022,1,8,9,1914,"[235, 429]"
14023,4,28,32,1968,"[389, 486]"
14025,12,19,31,1973,"[412, 783]"
14026,5,17,22,1960,"[363, 121]"
14027,0,2,2,1960,"[364, 296]"
14028,2,8,10,1915,"[236, 579]"
14029,27,52,79,1985,"[471, 724]"
14030,9,45,54,1975,"[421, 491]"
14031,2,9,11,1931,"[283, 398]"
14032,0,2,2,1899,"[172, 343]"
14034,11,15,26,1903,"[190, 127]"
14036,4,9,13,2002,"[534, 316]"
14037,2,25,27,1937,"[301, 540]"
14038,15,24,39,1919,"[251, 95]"
14040,3,11,14,1916,"[242, 20]"
14041,0,0,0,1979,"[439, 1105]"
14043,275,28,303,1932,"[285, 1]"
14044,0,0,0,1959,"[361, 117]"
14045,5,1,6,1955,"[348, 215]"
14046,3,8,11,1911,"[221, 649]"
14047,6,4,10,1886,"[116, 418]"
14052,0,8,8,1924,"[265, 346]"
14054,1,17,18,1897,"[166, 637]"
14056,4,4,8,1929,"[280, 102]"
14057,0,1,1,1888,"[128, 560]"
14058,3,0,3,1887,"[119, 586]"
14059,0,0,0,1888,"[119, 152]"
14061,0,13,13,1972,"[408, 125]"
14062,19,10,29,1948,"[334, 728]"
14063,6,0,6,1961,"[365, 567]"
14064,0,5,5,1976,"[425, 457]"
14065,11,9,20,1914,"[232, 168]"
14068,3,4,7,1939,"[306, 439]"
14070,0,4,4,1896,"[164, 100]"
14071,3,2,5,1973,"[412, 84]"
14072,4,8,12,1952,"[343, 444]"
14074,53,31,84,1891,"[141, 47]"
14075,1,0,1,1979,"[440, 987]"
14076,1,4,5,1896,"[164, 418]"
14078,0,0,0,1970,"[396, 281]"
14079,2,37,39,1987,"[481, 252]"
14080,15,3,18,1976,"[424, 737]"
14081,7,23,30,1902,"[183, 519]"
14083,10,4,14,1929,"[278, 439]"
14085,0,0,0,1934,"[291, 684]"
14086,0,0,0,1958,"[356, 226]"
14089,111,100,211,1928,"[277, 438]"
14090,5,7,12,1896,"[161, 52]"
14091,2,2,4,1908,"[208, 309]"
14092,0,0,0,1968,"[389, 568]"
14093,9,5,14,1907,"[204, 143]"
14094,2,18,20,1936,"[299, 217]"
14095,19,73,92,1959,"[359, 187]"
14096,15,11,26,1973,"[412, 481]"
14097,23,17,40,1920,"[251, 417]"
14100,8,7,15,1893,"[150, 674]"
14101,1,0,1,1960,"[364, 337]"
14102,7,12,19,1973,"[414, 260]"
14103,0,1,1,1970,"[400, 1205]"
14104,1,0,1,1908,"[212, 560]"
14105,0,2,2,1883,"[108, 228]"
14107,7,15,22,2000,"[529, 89]"
14109,1,0,1,1895,"[156, 470]"
14110,17,11,28,1931,"[282, 734]"
14111,5,5,10,1921,"[255, 547]"
14112,32,59,91,1945,"[326, 135]"
14113,0,0,0,1967,"[385, 449]"
14114,4,1,5,1890,"[133, 193]"
14115,0,0,0,1964,"[379, 10]"
14116,11,5,16,1926,"[269, 315]"
14117,3,5,8,1912,"[226, 162]"
14118,1,0,1,1950,"[340, 54]"
14119,0,0,0,1963,"[372, 608]"
14120,6,7,13,1910,"[215, 417]"
14121,287,2,289,1911,"[219, 1]"
14122,6,6,12,1972,"[404, 561]"
14123,3,0,3,1922,"[258, 546]"
14124,5,31,36,2001,"[533, 98]"
14126,9,13,22,1946,"[327, 404]"
14128,13,1,14,1889,"[132, 174]"
14129,10,2,12,1924,"[264, 61]"
14130,11,10,21,1903,"[189, 177]"
14132,2,13,15,1939,"[305, 479]"
14133,2,11,13,1956,"[350, 492]"
14134,0,0,0,1973,"[412, 655]"
14135,6,21,27,1986,"[476, 834]"
14136,0,11,11,2006,"[549, 84]"
14137,1,13,14,1993,"[507, 746]"
14138,2,3,5,1893,"[148, 345]"
14139,19,39,58,1928,"[278, 41]"
14140,33,40,73,1922,"[258, 50]"
14141,4,6,10,2004,"[541, 157]"
14142,0,2,2,1985,"[471, 148]"
14143,0,0,0,1980,"[449, 909]"
14144,10,27,37,1999,"[527, 627]"
14145,0,0,0,2010,"[559, 11191]"
14146,3,4,7,1889,"[130, 452]"
14147,0,0,0,1885,"[114, 244]"
14148,0,1,1,1934,"[290, 579]"
14149,0,0,0,1919,"[249, 591]"
14150,17,8,25,1919,"[248, 465]"
14151,15,19,34,1966,"[385, 276]"
14152,15,72,87,1943,"[319, 266]"
14153,0,0,0,1887,"[123, 76]"
14154,0,0,0,1967,"[389, 968]"
14155,15,13,28,1895,"[160, 221]"
14156,20,22,42,1994,"[510, 471]"
14157,2,3,5,1885,"[112, 696]"
14158,2,5,7,1890,"[136, 130]"
14159,0,0,0,1893,"[150, 62]"
14160,2,12,14,1897,"[168, 410]"
14161,1,6,7,1989,"[489, 546]"
14163,5,10,15,1896,"[161, 583]"
14166,20,36,56,1925,"[268, 189]"
14168,15,36,51,1988,"[484, 231]"
14169,0,0,0,1884,"[112, 205]"
14170,0,0,0,1907,"[206, 224]"
14171,2,6,8,1967,"[387, 231]"
14172,1,6,7,1896,"[160, 624]"
14173,9,9,18,1919,"[249, 63]"
14175,0,0,0,1963,"[375, 162]"
14176,0,1,1,1960,"[362, 607]"
14177,1,4,5,1926,"[271, 342]"
14178,12,42,54,1958,"[355, 426]"
14179,0,0,0,1989,"[490, 754]"
14180,2,26,28,1965,"[381, 741]"
14181,3,1,4,1888,"[124, 86]"
14182,11,61,72,1990,"[495, 604]"
14183,1,5,6,1884,"[111, 156]"
14184,75,38,113,1942,"[316, 455]"
14185,3,7,10,1882,"[106, 142]"
14187,3,17,20,1966,"[385, 99]"
14188,1,8,9,1983,"[461, 529]"
14189,0,20,20,1963,"[371, 531]"
14190,3,22,25,1920,"[254, 20]"
14192,3,23,26,1988,"[485, 495]"
14193,33,99,132,1978,"[439, 128]"
14194,13,2,15,1883,"[107, 466]"
14195,16,23,39,1953,"[345, 528]"
14196,6,4,10,1949,"[338, 217]"
14197,0,5,5,1942,"[316, 209]"
14199,15,1,16,1964,"[376, 651]"
14200,22,29,51,1971,"[404, 270]"
14202,0,0,0,1960,"[361, 232]"
14203,0,0,0,1943,"[319, 484]"
14204,2,2,4,1912,"[224, 217]"
14206,13,8,21,1895,"[158, 601]"
14207,0,5,5,1914,"[234, 80]"
14208,23,19,42,1985,"[469, 111]"
14209,3,3,6,1897,"[165, 311]"
14210,7,4,11,1913,"[230, 324]"
14211,21,23,44,1958,"[357, 235]"
14212,0,0,0,1965,"[381, 414]"
14214,9,8,17,1913,"[229, 447]"
14215,10,18,28,1973,"[413, 496]"
14216,3,19,22,1990,"[495, 207]"
14217,0,10,10,1948,"[333, 472]"
14218,15,25,40,1930,"[281, 74]"
14220,31,10,41,1891,"[140, 371]"
14221,2,0,2,1976,"[423, 388]"
14223,2,14,16,1891,"[141, 548]"
14225,8,9,17,1914,"[233, 479]"
14226,6,16,22,1908,"[208, 333]"
14230,7,11,18,2001,"[532, 483]"
14231,396,14,410,1930,"[281, 1]"
14232,0,0,0,2006,"[549, 69]"
14233,8,1,9,1886,"[119, 240]"
14234,0,10,10,1891,"[139, 331]"
14236,0,7,7,1917,"[242, 595]"
14237,42,86,128,1982,"[455, 509]"
14238,0,0,0,1965,"[381, 124]"
14239,11,27,38,1958,"[356, 525]"
14240,1,15,16,2002,"[534, 161]"
14241,0,6,6,1913,"[231, 517]"
14242,1,18,19,2004,"[541, 386]"
14244,0,5,5,1890,"[161, 359]"
14245,1,1,2,1883,"[107, 625]"
14246,0,4,4,1893,"[147, 238]"
14247,11,44,55,1973,"[412, 580]"
14249,21,39,60,1951,"[340, 602]"
14251,18,10,28,1940,"[309, 598]"
14253,2,6,8,1939,"[307, 299]"
14254,0,3,3,1905,"[199, 54]"
14255,1,4,5,1978,"[435, 381]"
14256,0,2,2,1965,"[382, 252]"
14257,1,8,9,1998,"[523, 296]"
14260,0,0,0,1965,"[379, 649]"
14261,63,99,162,1915,"[237, 309]"
14262,0,0,0,1976,"[425, 982]"
14263,1,4,5,1903,"[187, 569]"
14264,43,66,109,1982,"[454, 464]"
14265,0,14,14,1953,"[346, 368]"
14266,1,2,3,1889,"[132, 207]"
14267,5,6,11,1975,"[423, 122]"
14268,18,8,26,1964,"[376, 543]"
14269,2,9,11,1978,"[439, 1331]"
14270,0,11,11,1982,"[459, 1302]"
14271,3,4,7,1891,"[138, 389]"
14272,1,0,1,1967,"[388, 908]"
14273,19,3,22,1948,"[333, 740]"
14274,1,2,3,1974,"[416, 500]"
14276,14,46,60,1978,"[436, 371]"
14277,1,30,31,1949,"[336, 132]"
14279,26,25,51,1978,"[435, 829]"
14280,4,0,4,1966,"[383, 269]"
14281,4,8,12,1915,"[237, 369]"
14282,0,0,0,1966,"[385, 848]"
14285,18,4,22,1927,"[274, 295]"
14286,8,3,11,1891,"[141, 67]"
14287,3,3,6,1905,"[197, 324]"
14288,5,50,55,1983,"[461, 321]"
14289,44,21,65,1980,"[446, 420]"
14291,31,43,74,1980,"[444, 620]"
14292,2,0,2,1883,"[109, 216]"
14293,0,0,0,1969,"[393, 533]"
14297,4,7,11,1894,"[154, 103]"
14299,5,10,15,1944,"[323, 77]"
14300,1,7,8,1925,"[267, 86]"
14301,10,54,64,1960,"[362, 99]"
14302,0,0,0,1988,"[484, 1035]"
14303,60,32,92,1923,"[261, 184]"
14304,7,5,12,1900,"[179, 19]"
14305,0,4,4,2010,"[562, 350]"
14306,6,6,12,1918,"[245, 412]"
14307,3,0,3,1922,"[258, 190]"
14308,33,13,46,1969,"[394, 721]"
14309,0,0,0,1904,"[195, 25]"
14310,29,4,33,1955,"[349, 81]"
14311,4,13,17,1972,"[409, 48]"
14312,3,4,7,1915,"[237, 447]"
14313,6,49,55,1932,"[284, 448]"
14316,2,8,10,1993,"[507, 43]"
14317,3,32,35,1972,"[405, 562]"
14318,15,33,48,1962,"[370, 478]"
14319,2,2,4,1957,"[353, 569]"
14320,1,20,21,1954,"[346, 568]"
14323,7,13,20,1926,"[271, 40]"
14324,2,29,31,1985,"[472, 479]"
14325,9,3,12,1906,"[203, 284]"
14326,2,2,4,1886,"[118, 43]"
14327,5,16,21,1937,"[302, 375]"
14329,0,0,0,1983,"[464, 919]"
14330,1,5,6,1953,"[344, 386]"
14332,4,3,7,1984,"[464, 377]"
14333,0,0,0,1937,"[302, 744]"
14334,2,0,2,1935,"[296, 369]"
14335,0,2,2,1904,"[192, 116]"
14336,1,4,5,1947,"[332, 793]"
14337,3,0,3,1889,"[132, 34]"
14338,0,7,7,1893,"[149, 396]"
14339,1,0,1,1918,"[246, 627]"
14340,0,0,0,1987,"[480, 699]"
14341,4,0,4,1917,"[244, 336]"
14342,1,2,3,1939,"[306, 276]"
14343,0,6,6,2009,"[555, 207]"
14344,4,0,4,1887,"[120, 20]"
14345,0,2,2,1976,"[429, 121]"
14346,6,2,8,1887,"[121, 264]"
14347,19,26,45,1912,"[226, 260]"
14348,16,20,36,1982,"[459, 42]"
14349,3,20,23,1978,"[437, 411]"
14351,0,0,0,1968,"[390, 529]"
14352,12,60,72,1999,"[527, 41]"
14353,1,0,1,1884,"[110, 183]"
14355,5,3,8,1900,"[176, 211]"
14356,0,2,2,1975,"[420, 371]"
14357,1,6,7,1935,"[296, 256]"
14359,3,6,9,1954,"[347, 645]"
14360,2,0,2,1901,"[181, 404]"
14362,10,32,42,1914,"[235, 261]"
14363,1,17,18,1965,"[380, 650]"
14366,14,6,20,1894,"[153, 391]"
14367,12,6,18,1884,"[111, 505]"
14368,2,14,16,2004,"[543, 50]"
14371,9,22,31,1963,"[372, 609]"
14372,0,2,2,1974,"[415, 303]"
14373,0,0,0,1984,"[469, 984]"
14374,0,1,1,1900,"[176, 92]"
14375,0,0,0,1957,"[355, 38]"
14376,0,0,0,2012,"[565, 577]"
14377,4,4,8,1893,"[149, 436]"
14378,22,1,23,1928,"[276, 311]"
14379,16,4,20,1969,"[394, 324]"
14380,70,24,94,1989,"[489, 288]"
14381,0,1,1,1898,"[169, 234]"
14382,13,23,36,1980,"[446, 478]"
14384,9,8,17,1923,"[261, 106]"
14385,5,16,21,1973,"[412, 67]"
14387,6,14,20,2003,"[537, 522]"
14388,0,0,0,1970,"[399, 146]"
14389,6,1,7,1886,"[119, 341]"
14390,0,0,0,1922,"[258, 234]"
14391,2,3,5,1896,"[161, 346]"
14393,0,0,0,1967,"[389, 80]"
14394,2,15,17,2009,"[555, 113]"
14395,0,0,0,1961,"[364, 630]"
14396,19,18,37,1966,"[384, 737]"
14397,4,15,19,1956,"[351, 470]"
14398,19,8,27,1886,"[117, 348]"
14400,10,2,12,1893,"[149, 43]"
14401,16,29,45,1994,"[513, 64]"
14402,14,29,43,1955,"[348, 426]"
14403,2,6,8,1917,"[244, 127]"
14404,15,34,49,1943,"[320, 476]"
14405,0,0,0,1886,"[117, 634]"
14406,2,19,21,1998,"[524, 321]"
14407,14,1,15,1900,"[178, 496]"
14408,1,12,13,1999,"[526, 286]"
14409,7,7,14,1914,"[233, 331]"
14410,0,0,0,1969,"[394, 952]"
14411,15,6,21,1929,"[280, 19]"
14412,0,4,4,1973,"[411, 458]"
14413,9,9,18,1919,"[249, 422]"
14414,3,0,3,1956,"[350, 1010]"
14415,0,1,1,1928,"[276, 299]"
14416,12,28,40,1936,"[296, 463]"
14418,8,11,19,1981,"[450, 785]"
14419,9,7,16,1936,"[299, 178]"
14420,78,46,124,1893,"[149, 698]"
14421,14,30,44,1981,"[450, 333]"
14422,16,13,29,1905,"[198, 299]"
14424,1,3,4,1885,"[115, 616]"
14425,9,6,15,1914,"[232, 700]"
14427,0,3,3,1918,"[247, 204]"
14428,0,10,10,1986,"[476, 852]"
14429,7,4,11,1928,"[276, 487]"
14430,2,6,8,1920,"[251, 317]"
14431,8,25,33,1948,"[333, 56]"
14432,6,4,10,1923,"[262, 134]"
14436,0,0,0,1980,"[449, 1039]"
14437,3,12,15,1945,"[324, 4]"
14439,9,3,12,1902,"[187, 181]"
14440,0,3,3,1925,"[269, 102]"
14442,2,1,3,1887,"[119, 613]"
14443,1,7,8,1907,"[207, 385]"
14444,7,1,8,1911,"[221, 274]"
14445,0,0,0,1974,"[416, 1000]"
14446,5,6,11,1924,"[266, 131]"
14447,0,1,1,1895,"[156, 200]"
14448,3,4,7,1935,"[295, 45]"
14449,3,10,13,1914,"[235, 45]"
14450,13,14,27,1895,"[156, 680]"
14452,11,16,27,1928,"[276, 179]"
14453,0,0,0,1989,"[493, 1005]"
14454,5,15,20,1936,"[298, 141]"
14455,0,3,3,1985,"[472, 353]"
14456,10,0,10,1890,"[133, 138]"
14457,0,0,0,1962,"[371, 70]"
14458,1,1,2,1981,"[453, 914]"
14460,2,5,7,1904,"[195, 369]"
14461,3,23,26,1989,"[489, 527]"
14462,6,17,23,1915,"[238, 491]"
14463,13,16,29,2001,"[534, 19]"
14464,15,34,49,1975,"[421, 707]"
14465,1,14,15,2003,"[537, 293]"
14466,3,11,14,1972,"[405, 9]"
14467,4,20,24,1929,"[278, 509]"
14468,10,6,16,1894,"[153, 273]"
14469,5,6,11,1893,"[149, 355]"
14470,0,2,2,1961,"[365, 125]"
14471,1,5,6,1891,"[140, 586]"
14473,11,25,36,2005,"[543, 551]"
14474,0,8,8,1997,"[520, 510]"
14475,10,15,25,1974,"[415, 130]"
14476,5,0,5,1888,"[128, 383]"
14477,5,9,14,1895,"[156, 335]"
14478,2,6,8,1928,"[277, 488]"
14479,28,13,41,1984,"[467, 203]"
14480,1,18,19,1919,"[251, 108]"
14481,0,0,0,1978,"[439, 1355]"
14482,3,1,4,1885,"[113, 258]"
14483,4,32,36,1986,"[475, 796]"
14485,3,3,6,1897,"[166, 432]"
14486,0,7,7,1894,"[152, 191]"
14487,14,22,36,1937,"[302, 90]"
14488,1,44,45,1991,"[499, 65]"
14489,0,1,1,2007,"[550, 609]"
14490,6,15,21,1968,"[393, 129]"
14491,31,18,49,1977,"[434, 106]"
14492,5,67,72,1977,"[433, 623]"
14493,0,0,0,1974,"[415, 969]"
14494,6,13,19,1902,"[183, 675]"
14496,0,0,0,1938,"[304, 550]"
14497,5,2,7,1893,"[152, 346]"
14498,0,9,9,1990,"[495, 660]"
14499,0,0,0,1990,"[498, 38]"
14500,1,0,1,1920,"[251, 382]"
14501,0,0,0,1918,"[247, 102]"
14502,9,1,10,1906,"[202, 473]"
14503,2,18,20,1925,"[267, 248]"
14504,3,27,30,1989,"[490, 794]"
14505,0,2,2,1972,"[409, 1238]"
14507,0,0,0,1978,"[434, 1028]"
14508,2,3,5,1901,"[180, 484]"
14509,1,14,15,1972,"[405, 127]"
14512,0,0,0,2014,"[573, 842]"
14513,0,0,0,1964,"[378, 589]"
14514,14,42,56,2001,"[531, 457]"
14516,1,17,18,1964,"[376, 369]"
14518,5,15,20,1939,"[305, 507]"
14520,15,87,102,1990,"[495, 149]"
14521,11,10,21,1987,"[481, 69]"
14522,32,19,51,1952,"[343, 790]"
14523,8,21,29,1938,"[302, 500]"
14524,21,43,64,1935,"[294, 87]"
14526,0,0,0,1963,"[374, 488]"
14527,4,15,19,1998,"[522, 479]"
14528,26,0,26,1885,"[113, 703]"
14529,27,0,27,1954,"[347, 17]"
14530,1,0,1,1992,"[505, 1084]"
14531,6,2,8,1991,"[500, 344]"
14532,14,2,16,1893,"[150, 170]"
14534,5,17,22,1991,"[502, 21]"
14535,0,0,0,1956,"[350, 488]"
14536,6,7,13,1969,"[395, 458]"
14537,10,30,40,1934,"[290, 561]"
14539,3,5,8,1973,"[412, 521]"
14540,0,0,0,1967,"[389, 949]"
14541,7,22,29,1932,"[286, 494]"
14542,3,16,19,1992,"[503, 79]"
14543,0,3,3,1961,"[366, 161]"
14544,77,0,77,1949,"[337, 541]"
14545,8,6,14,1922,"[260, 386]"
14546,0,0,0,1967,"[386, 948]"
14547,0,0,0,1958,"[356, 583]"
14548,4,8,12,1916,"[240, 489]"
14551,4,26,30,1985,"[473, 716]"
14552,0,3,3,1966,"[385, 32]"
14553,11,19,30,1951,"[340, 534]"
14557,3,0,3,1884,"[111, 722]"
14558,0,1,1,1880,"[154, 661]"
14560,0,0,0,1898,"[170, 527]"
14561,0,0,0,2013,"[569, 236]"
14563,3,11,14,2006,"[547, 489]"
14564,0,0,0,1967,"[387, 243]"
14565,12,31,43,1972,"[408, 501]"
14566,3,8,11,1897,"[168, 437]"
14568,4,2,6,1908,"[211, 437]"
14569,11,1,12,1911,"[220, 539]"
14570,10,5,15,1902,"[184, 270]"
14571,2,0,2,1968,"[393, 9]"
14573,0,0,0,1961,"[366, 419]"
14574,5,35,40,1997,"[522, 156]"
14575,4,3,7,1926,"[270, 527]"
14576,2,0,2,1930,"[282, 818]"
14578,0,3,3,1966,"[385, 188]"
14579,1,0,1,1895,"[157, 654]"
14582,1,9,10,1908,"[208, 378]"
14583,1,3,4,1883,"[109, 84]"
14589,0,2,2,1951,"[341, 277]"
14591,5,1,6,1888,"[124, 525]"
14593,0,10,10,1980,"[448, 1312]"
14594,1,3,4,1922,"[258, 369]"
14595,2,0,2,1930,"[282, 827]"
14596,3,1,4,1917,"[242, 537]"
14597,10,9,19,1906,"[202, 600]"
14598,48,87,135,1971,"[401, 667]"
14601,0,0,0,1964,"[376, 649]"
14602,10,11,21,1932,"[285, 518]"
14603,3,0,3,1932,"[285, 380]"
14604,3,1,4,1883,"[109, 401]"
14605,12,4,16,1945,"[324, 490]"
14607,26,14,40,1952,"[342, 570]"
14608,3,2,5,1898,"[168, 642]"
14609,7,90,97,1984,"[468, 796]"
14610,0,0,0,1890,"[135, 478]"
14611,0,0,0,1988,"[488, 15]"
14612,0,6,6,1969,"[396, 1206]"
14613,23,2,25,1887,"[123, 426]"
14614,50,32,82,1922,"[259, 276]"
14616,3,7,10,1981,"[453, 355]"
14617,0,0,0,1934,"[293, 295]"
14618,7,13,20,1922,"[260, 353]"
14619,2,2,4,1975,"[452, 429]"
14620,10,9,19,1909,"[212, 118]"
14622,1,0,1,1962,"[371, 2]"
14623,0,0,0,1965,"[381, 762]"
14624,249,7,256,1903,"[188, 1]"
14629,2,9,11,1937,"[301, 168]"
14631,0,0,0,1965,"[382, 68]"
14633,0,0,0,1882,"[108, 5]"
14634,11,21,32,1956,"[351, 266]"
14636,7,54,61,1988,"[486, 330]"
14637,7,8,15,1920,"[254, 189]"
14638,3,12,15,1985,"[470, 811]"
14639,15,13,28,1896,"[164, 271]"
14641,13,54,67,1966,"[384, 808]"
14642,0,2,2,1917,"[243, 549]"
14646,0,0,0,1966,"[384, 28]"
14647,0,0,0,1987,"[484, 882]"
14648,2,0,2,1977,"[430, 704]"
14649,163,74,237,1908,"[209, 123]"
14650,4,11,15,1905,"[198, 416]"
14651,10,35,45,1979,"[443, 55]"
14652,14,8,22,1969,"[393, 440]"
14653,0,2,2,1905,"[197, 386]"
14655,146,2,148,1975,"[423, 1]"
14656,0,0,0,1957,"[355, 14]"
14658,2,0,2,1890,"[135, 443]"
14659,21,14,35,1920,"[252, 411]"
14660,14,23,37,1948,"[335, 437]"
14661,12,15,27,1908,"[208, 192]"
14662,0,19,19,2011,"[562, 520]"
14663,22,2,24,1958,"[357, 214]"
14664,0,0,0,1895,"[159, 327]"
14666,0,4,4,1935,"[295, 116]"
14668,13,30,43,1941,"[311, 538]"
14669,1,1,2,1884,"[110, 119]"
14670,3,10,13,1956,"[351, 454]"
14671,24,10,34,1904,"[193, 93]"
14672,0,4,4,1964,"[376, 560]"
14673,31,40,71,1977,"[430, 199]"
14674,3,0,3,1884,"[110, 47]"
14675,39,50,89,1922,"[258, 495]"
14677,1,0,1,1891,"[141, 234]"
14678,12,3,15,1901,"[181, 227]"
14679,22,4,26,1915,"[236, 273]"
14681,13,9,22,1905,"[197, 407]"
14683,11,6,17,1909,"[214, 71]"
14685,5,37,42,1973,"[413, 115]"
14686,10,228,238,1954,"[347, 340]"
14687,6,7,13,1991,"[499, 315]"
14688,11,23,34,1926,"[271, 170]"
14689,15,27,42,1983,"[462, 725]"
14690,4,41,45,1988,"[485, 617]"
14691,9,3,12,1946,"[328, 495]"
14693,27,73,100,1982,"[456, 353]"
14694,7,30,37,1934,"[292, 371]"
14695,5,10,15,1946,"[329, 379]"
14696,3,8,11,1902,"[186, 342]"
14697,0,28,28,2003,"[538, 644]"
14698,2,1,3,1887,"[121, 284]"
14699,2,0,2,1884,"[111, 796]"
14700,55,38,93,1945,"[324, 401]"
14701,62,52,114,1967,"[385, 589]"
14703,7,4,11,1885,"[116, 145]"
14704,0,14,14,2007,"[551, 291]"
14705,5,3,8,1893,"[149, 237]"
14706,13,12,25,1965,"[381, 139]"
14707,21,11,32,1890,"[136, 211]"
14708,0,4,4,1998,"[525, 121]"
14709,13,43,56,1929,"[280, 83]"
14711,11,9,20,1931,"[282, 687]"
14712,18,20,38,1962,"[368, 448]"
14713,4,23,27,1946,"[328, 25]"
14715,6,8,14,1895,"[157, 697]"
14716,4,11,15,1985,"[469, 238]"
14717,29,27,56,1983,"[463, 277]"
14718,11,13,24,1895,"[160, 303]"
14719,41,32,73,1973,"[413, 548]"
14720,20,14,34,1936,"[298, 468]"
14721,15,64,79,1903,"[190, 160]"
14722,61,12,73,1965,"[380, 609]"
14724,12,34,46,1933,"[288, 52]"
14725,0,0,0,1904,"[195, 640]"
14726,0,25,25,1963,"[375, 233]"
14727,4,16,20,1964,"[376, 205]"
14728,2,15,17,1963,"[373, 334]"
14729,20,3,23,1965,"[380, 278]"
14731,7,8,15,1931,"[283, 301]"
14732,9,10,19,1913,"[227, 74]"
14733,7,1,8,1918,"[246, 544]"
14734,10,35,45,1947,"[330, 585]"
14735,262,50,312,1977,"[433, 1]"
14736,2,1,3,1895,"[158, 271]"
14737,2,20,22,1937,"[302, 247]"
14738,8,8,16,1936,"[298, 167]"
14739,0,0,0,1966,"[384, 887]"
14740,3,2,5,1885,"[115, 25]"
14742,29,17,46,1930,"[281, 497]"
14743,8,22,30,1921,"[256, 113]"
14744,3,3,6,1911,"[219, 79]"
14745,32,16,48,1912,"[223, 573]"
14746,1,0,1,1893,"[147, 177]"
14747,6,2,8,1985,"[471, 359]"
14748,0,0,0,1983,"[459, 1128]"
14749,50,25,75,1971,"[401, 402]"
14750,11,27,38,1898,"[170, 113]"
14751,12,4,16,1967,"[389, 416]"
14752,0,22,22,2009,"[556, 868]"
14754,0,0,0,1899,"[175, 723]"
14755,9,17,26,1928,"[276, 567]"
14757,1,1,2,1886,"[116, 198]"
14759,0,0,0,1965,"[382, 106]"
14761,4,3,7,1983,"[463, 1112]"
14762,0,0,0,1911,"[221, 417]"
14763,2,13,15,2008,"[552, 346]"
14764,22,14,36,1924,"[266, 34]"
14765,2,15,17,1917,"[243, 464]"
14766,10,38,48,1991,"[501, 104]"
14767,0,2,2,1924,"[266, 184]"
14768,1,6,7,1904,"[195, 524]"
14769,1,1,2,1976,"[429, 17]"
14770,16,15,31,1977,"[429, 492]"
14771,0,0,0,1963,"[373, 243]"
14772,0,3,3,1909,"[214, 292]"
14773,30,45,75,1892,"[144, 323]"
14774,6,8,14,1933,"[288, 333]"
14775,12,7,19,1891,"[139, 438]"
14776,0,0,0,1918,"[246, 214]"
14777,6,0,6,1925,"[266, 474]"
